Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,newestTeamId,newestTeam,newestTeamColor,newestLeagueId,newestLeague,optaPersonId,firstName,lastName,Position,GM,Min,Age,Duel%D3,DuelsD3,SeqShotStart,SeqGoalStart,RcvryA3,RcvryM3,Clrnce,Tckl,Shoot%,CrsPs%,CrossOpen,TchsA3,ThrghBalls,Ps%Att3rd,Pass%OpHf,LongBall%,LgBallCp,ShirtNumber,PrefFoot,xG,Offsides,ErrShot,FoulCom,Position,BgChncGoal,Cleared,RedsResc,Red,Yellow,Int,PsCmpInBox,GoalOBx,ShtOBox,OFF,FoulSuf,PsLostD3,PsLostA3,PsLostM3,PossLost,KeyPass,TouchOpBox,PsCmpSoP,PsSoP,PsOpHfScs,DuelLs,AerialLoss,AerialWon,SucflDuels,DuelsOff,Aerials,Duels,DuelsDef,ChancesCreatedPer90,CrossCmp,Crosses,ShtAf1v1,xAAf1v1,Sc1v1InBox,1v1InBox,Success1v1,1v1%,1v1,PsDist,PsCmpA3,PsRecA3,PsOppHalf,PsInA3rd,PsIntoOpHf,ProgPass,FwdPass,PsCmp,PsRec,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ExpG,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery
375,cw1l79vyd7prm3zojk4tdb2z9,240615,D. Jan,Dor Jan,Centre Forward,14142,Hapoel Hadera,Hapoel Hadera,HAD,c99ke5wvxc8gjsn1mt4n6y38v,Hapoel Hadera,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,116798,Dor,Jan,Centre Forward,3,117,29,-,0.00,0.00,0.00,0.77,0.77,1.54,0.00,0.0%,-,0.00,9.23,0.00,83.3%,83.3%,0.0%,0.00,9,right,0.08,0.77,0.00,0.00,Centre Forward,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.77,1.54,0.00,0.00,1.54,3.85,5.38,0.77,1.54,0.00,0.00,7.69,1.54,0.77,0.00,0.00,1.54,0.77,1.54,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0%,0.77,14.0,4.62,6.92,10.77,4.62,1.54,1.54,3.08,12.31,14.62,24.62,15.38,80.0%,100.0%,0.77,0.00,0.02,0.00,0.08,1.54,1.54,0.00,0.0%,-,0.0%,0.0%,2.31
375,abu8ty1fb2pscviow7wkbwfoq,594415,E. Shuranov,Erik Shuranov,Centre Forward,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,513792,Erik,Shuranov,Centre Forward,4,117,22,-,0.00,0.77,0.77,0.77,0.77,0.00,0.00,0.0%,-,0.00,13.85,0.00,40.0%,41.7%,5.6%,0.77,19,,0.15,0.77,0.00,2.31,Centre Forward,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.77,0.77,0.77,0.00,6.92,3.08,10.00,0.00,3.08,0.77,0.77,3.85,4.62,1.54,0.77,3.08,5.38,2.31,7.69,2.31,0.00,0.00,0.00,0.77,0.00,0.00,0.00,1.54,100.0%,1.54,15.5,1.54,8.46,10.00,5.38,0.77,1.54,3.08,6.92,13.08,23.08,13.85,50.0%,28.6%,0.00,0.00,0.00,0.00,0.15,2.31,2.31,1.54,66.7%,0.0%,40.0%,33.3%,1.54
377,eph31zikha9to522zxwnqcz1m,583457,S. Itach,Sapir Itach,Centre Forward,14142,Hapoel Hadera,Hapoel Hadera,HAD,c99ke5wvxc8gjsn1mt4n6y38v,Hapoel Hadera,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,606466,Sapir,Itach,Centre Forward,3,115,24,60.0%,3.91,0.00,0.00,0.00,0.00,8.61,0.78,-,-,0.00,0.78,0.00,0.0%,50.0%,28.0%,1.57,16,,0.00,0.00,0.00,0.78,Centre Forward,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,5.48,0.78,0.78,7.04,0.00,0.00,0.00,0.00,0.78,2.35,0.78,1.57,3.13,1.57,2.35,5.48,3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,100.0%,0.78,24.5,0.00,0.00,5.48,0.78,3.91,0.78,8.61,12.52,13.30,33.65,19.57,64.0%,0.0%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.0%,57.1%,66.7%,2.35
377,bb1fzw9w3pxsq94igzhdfuwdm,767129,O. Eliyahu,Osher Eliyahu,Central Midfielder,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,582844,Osher,Eliyahu,Central Midfielder,8,115,21,50.0%,1.57,0.78,0.00,1.57,2.35,0.00,5.48,0.0%,0.0%,0.00,22.70,1.57,75.9%,85.4%,5.0%,3.13,36,,0.02,0.00,0.00,0.78,Central Midfielder,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.78,0.78,0.00,0.78,6.26,9.39,16.43,2.35,0.78,0.00,0.00,35.22,7.04,1.57,3.13,9.39,7.83,4.70,16.43,8.61,2.35,0.00,1.57,0.00,0.37,0.00,0.00,0.78,50.0%,1.57,16.3,14.09,16.43,41.48,16.43,3.91,6.26,16.43,56.35,52.43,83.74,62.61,90.0%,85.7%,2.35,0.00,0.28,0.00,0.02,0.78,0.78,0.00,0.0%,50.0%,57.1%,66.7%,6.26
379,29dylewli3q62m95z9taxj190,973375,Y. Swisa,Yarin Swisa,Centre Forward,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,632065,Yarin,Swisa,Centre Forward,4,111,19,0.0%,0.81,0.00,0.00,0.00,0.81,1.62,1.62,-,0.0%,0.00,21.08,0.00,50.0%,66.7%,9.1%,0.81,77,,0.06,0.00,0.00,3.24,Centre Forward,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.81,0.81,11.35,8.92,21.08,0.00,4.05,0.00,0.00,8.92,12.16,3.24,0.00,4.05,10.54,3.24,16.22,5.68,0.00,0.00,0.81,0.00,0.00,0.81,1.62,1.62,50.0%,3.24,16.2,4.05,7.30,13.78,8.11,1.62,2.43,7.30,10.54,21.08,40.54,17.84,59.1%,50.0%,0.00,0.00,0.03,0.00,0.06,0.00,0.81,0.00,0.0%,66.7%,25.0%,0.0%,1.62
380,2rjh33x3betr162ydodw7lbkl,261831,D. Lesovoy,Daniil Lesovoy,Central Midfielder,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,459604,Daniil,Lesovoy,Central Midfielder,5,106,26,100.0%,1.70,0.85,0.00,0.00,2.55,0.00,2.55,-,0.0%,5.09,33.96,0.00,68.2%,72.7%,7.5%,1.70,31,right,0.05,0.00,0.00,0.85,Central Midfielder,0.00,0.00,0.00,0.00,0.00,0.85,0.85,0.00,0.00,0.00,0.85,0.00,16.98,11.04,28.02,0.85,3.40,0.00,0.00,20.38,11.04,0.00,0.85,7.64,15.28,0.85,18.68,3.40,0.85,0.00,5.09,0.00,0.00,0.85,1.70,3.40,30.8%,11.04,14.7,11.04,21.23,28.87,16.13,0.85,4.25,8.49,24.62,39.91,64.53,33.96,72.5%,68.4%,0.85,0.00,0.04,0.00,0.05,0.00,0.85,0.00,0.0%,33.3%,40.9%,100.0%,3.40
380,cldl55tv06ghvscv47ycqrw9g,957187,Y. Kabeda,Yasmao Kabeda,Central Midfielder,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,626878,Yasmao,Kabeda,Central Midfielder,7,106,23,28.6%,5.94,2.55,0.00,0.85,4.25,0.85,3.40,0.0%,0.0%,0.85,18.68,0.85,76.5%,77.3%,9.1%,0.00,26,,0.01,0.00,0.00,6.79,Central Midfielder,0.00,0.00,0.00,0.00,0.85,2.55,0.85,0.00,0.85,0.00,0.85,5.09,6.79,5.94,17.83,1.70,0.00,0.00,0.00,17.83,11.89,0.00,0.85,5.09,5.94,0.85,16.98,11.04,1.70,0.00,0.85,0.00,0.02,0.00,0.00,0.00,0.0%,1.70,14.9,7.64,7.64,22.92,9.34,4.25,7.64,19.53,28.02,28.87,62.83,37.36,75.0%,81.8%,1.70,0.00,0.03,0.00,0.01,0.85,0.85,0.85,100.0%,50.0%,30.0%,100.0%,8.49
380,30tofgoxz6dsxywqrq8y44vtg,1048317,Y. Kurka,Yealo Kurka,Central Midfielder,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,645165,Yealo,Kurka,Central Midfielder,4,106,0,50.0%,5.09,2.55,0.00,0.00,5.09,3.40,3.40,-,-,0.00,3.40,0.00,40.0%,76.5%,15.6%,4.25,40,,0.02,0.00,0.00,0.85,Central Midfielder,0.00,0.00,0.00,0.00,0.00,2.55,0.00,0.00,0.00,0.00,0.85,4.25,0.00,9.34,13.58,0.85,0.00,0.85,0.85,13.58,4.25,2.55,1.70,7.64,4.25,4.25,11.89,7.64,0.85,0.00,0.00,0.00,0.00,0.00,0.00,1.70,100.0%,1.70,17.2,0.00,1.70,22.92,0.00,8.49,7.64,19.53,42.45,31.42,78.11,54.34,78.1%,-,0.85,0.00,0.01,0.00,0.02,0.00,0.85,0.00,0.0%,60.0%,64.3%,40.0%,8.49
383,8eeb2fz5l6onpqsobl4pro9p0,943046,O. Baye,Orel Baye,Left Winger,14142,Hapoel Hadera,Hapoel Hadera,HAD,c99ke5wvxc8gjsn1mt4n6y38v,Hapoel Hadera,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,582793,Orel,Baye,Left Winger,7,103,20,50.0%,1.75,0.00,0.00,0.87,1.75,1.75,0.00,0.0%,0.0%,4.37,26.21,0.00,70.0%,77.8%,12.5%,1.75,19,,0.11,0.00,0.00,0.00,Left Winger,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,1.75,0.87,1.75,12.23,8.74,22.72,0.87,1.75,0.00,0.00,13.11,8.74,3.50,0.00,3.50,9.61,3.50,12.23,2.62,0.87,0.00,4.37,0.00,0.00,0.00,0.00,2.62,27.3%,9.61,16.7,8.74,14.85,16.60,10.49,0.87,3.50,5.24,22.72,36.70,57.67,27.96,81.3%,83.3%,0.87,0.00,0.03,0.00,0.11,1.75,2.62,0.00,0.0%,-,28.6%,0.0%,3.50
384,8g621w3klglidsjmsgt92ghgq,768616,A. Altury,Amir Altury,Centre Forward,2357,Maccabi Petah Tikva,M Petah Tikva,MPT,salasr5qer65t60k1e4c0vxf,Maccabi Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,549354,Amir,Altury,Centre Forward,4,101,20,0.0%,1.78,0.00,0.00,0.00,2.67,0.00,1.78,100.0%,-,0.00,19.60,0.00,47.4%,47.8%,10.0%,0.89,99,,0.16,0.89,0.00,0.00,Centre Forward,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,10.69,11.58,24.06,0.00,1.78,0.00,0.00,9.80,8.91,3.56,5.35,8.91,13.37,8.91,17.82,4.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,40.0%,4.46,15.1,5.35,17.82,21.39,9.80,0.89,1.78,8.91,12.48,27.62,44.55,26.73,46.7%,54.5%,0.00,0.00,0.01,0.89,0.16,0.89,0.89,0.89,100.0%,0.0%,50.0%,60.0%,3.56
385,ggndviktrrfiehq9bdo2aj1l,521741,P. Klimala,Patryk Klimala,Centre Forward,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,240236,Patryk,Klimala,Centre Forward,4,99,25,100.0%,0.91,0.91,0.00,0.00,0.00,0.91,0.91,16.7%,0.0%,1.82,32.73,0.00,84.6%,87.5%,0.0%,0.00,9,right,1.20,1.82,0.00,1.82,Centre Forward,0.91,0.00,0.00,0.00,0.91,0.00,0.91,0.00,0.91,2.73,1.82,0.00,7.27,3.64,10.91,1.82,11.82,0.00,0.00,12.73,5.45,0.91,4.55,8.18,10.91,5.45,13.64,2.73,1.82,0.00,1.82,0.00,0.00,0.00,0.91,0.91,50.0%,1.82,13.3,10.91,13.64,15.45,12.73,0.91,0.91,1.82,13.64,20.00,42.73,16.36,83.3%,85.7%,1.82,0.00,0.06,0.91,1.20,5.45,7.27,2.73,37.5%,50.0%,60.0%,83.3%,0.00
386,dvnvalf9m5m8302a1qy19444,878303,A. Levi,Adir Levi,Centre Forward,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,534246,Adir,Levi,Centre Forward,6,91,22,66.7%,2.97,2.97,0.99,1.98,0.99,0.00,2.97,33.3%,0.0%,1.98,29.67,0.00,84.6%,84.2%,0.0%,0.00,19,,0.21,0.99,0.00,1.98,Centre Forward,0.99,0.00,0.00,0.00,0.00,0.99,1.98,0.00,1.98,0.99,0.00,0.00,10.88,7.91,18.79,1.98,7.91,0.00,0.00,16.81,10.88,2.97,2.97,8.90,12.86,5.93,19.78,6.92,1.98,0.00,1.98,0.99,0.04,1.98,2.97,2.97,50.0%,5.93,11.4,10.88,16.81,20.77,12.86,1.98,2.97,6.92,22.75,27.69,55.38,28.68,79.3%,84.6%,1.98,0.00,0.05,0.99,0.21,2.97,2.97,1.98,66.7%,75.0%,45.0%,50.0%,4.95
387,1d4yl4bsss0ak11xeazmk1pbe,825385,A. Ariely,Amir Arielly,Left Centre Back,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,521646,Amir,Arielly,Left Centre Back,1,90,21,80.0%,5.00,1.00,0.00,0.00,4.00,5.00,2.00,0.0%,-,0.00,2.00,0.00,10.0%,50.0%,39.2%,4.00,14,,0.03,0.00,0.00,0.00,Left Centre Back,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,1.00,5.00,18.00,0.00,1.00,1.00,2.00,3.00,1.00,1.00,2.00,5.00,1.00,3.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,100.0%,1.00,28.0,0.00,0.00,16.00,1.00,14.00,2.00,25.00,33.00,39.00,62.00,51.00,64.7%,0.0%,0.00,0.00,0.00,0.00,0.03,1.00,1.00,1.00,100.0%,100.0%,83.3%,66.7%,4.00
387,eq8jb0x1e5dz4bj7k5hlrwcgk,899054,N. Durkovic,Nikola Durkovic,Goalkeeper,14142,Hapoel Hadera,Hapoel Hadera,HAD,c99ke5wvxc8gjsn1mt4n6y38v,Hapoel Hadera,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,557275,Nikola,Durkovic,Goalkeeper,1,90,22,-,0.00,2.00,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.00,-,-,28.1%,8.00,22,,0.00,0.00,0.00,0.00,Goalkeeper,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,22.7,0.00,0.00,1.00,0.00,1.00,0.00,15.00,31.00,18.00,43.00,32.00,96.9%,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,5.00
389,ewi3m7xvv3b3lfyw2517o2d0q,743147,M. Kamaheni,Montari Kamaheni,Left Back,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,476328,Montari,Kamaheni,Left Back,1,86,24,0.0%,1.05,0.00,0.00,0.00,0.00,3.14,0.00,-,0.0%,3.14,11.51,0.00,100.0%,100.0%,0.0%,0.00,13,,0.00,0.00,0.00,0.00,Left Back,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,1.05,1.05,3.14,1.05,5.23,0.00,0.00,0.00,0.00,12.56,1.05,0.00,0.00,4.19,4.19,0.00,5.23,1.05,0.00,0.00,3.14,0.00,0.00,0.00,0.00,3.14,75.0%,4.19,16.1,6.28,7.33,12.56,6.28,1.05,2.09,6.28,23.02,26.16,39.77,24.07,95.7%,100.0%,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-,0.0%,80.0%,-,0.00
390,7j3f6x2ieou5gv0ji17ca0bmd,291827,D. Haziza,Dolev Haziza,Left Attacking Midfielder,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,222719,Dolev,Haziza,Left Attacking Midfielder,4,79,28,66.7%,3.42,2.28,0.00,0.00,2.28,0.00,4.56,-,57.1%,3.42,45.57,0.00,73.7%,70.8%,12.8%,2.28,8,,0.00,0.00,0.00,2.28,Left Attacking Midfielder,0.00,0.00,0.00,0.00,0.00,0.00,3.42,0.00,0.00,0.00,0.00,4.56,20.51,3.42,28.48,2.28,5.70,0.00,0.00,20.51,10.25,1.14,0.00,4.56,7.97,1.14,14.81,6.84,2.28,4.56,7.97,0.00,0.00,0.00,0.00,0.00,0.0%,5.70,16.6,14.81,25.06,28.48,22.78,1.14,3.42,6.84,29.62,43.29,79.75,44.43,66.7%,65.0%,2.28,0.00,0.35,0.00,0.00,0.00,0.00,0.00,-,28.6%,30.8%,0.0%,5.70
391,dkeo2oi5z7ki0s56alndflixg,1048180,S. Schwartz,Saar Schwartz,Left Midfielder,14142,Hapoel Hadera,Hapoel Hadera,HAD,c99ke5wvxc8gjsn1mt4n6y38v,Hapoel Hadera,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,644974,Saar,Schwartz,Left Midfielder,1,77,0,33.3%,3.51,0.00,0.00,0.00,2.34,1.17,1.17,0.0%,0.0%,1.17,10.52,0.00,83.3%,90.0%,10.0%,1.17,16,,0.12,1.17,0.00,0.00,Left Midfielder,0.00,0.00,0.00,0.00,0.00,1.17,1.17,0.00,0.00,1.17,0.00,2.34,2.34,7.01,11.69,1.17,2.34,0.00,1.17,12.86,2.34,0.00,2.34,5.84,2.34,2.34,8.18,5.84,1.17,0.00,1.17,0.00,0.00,0.00,0.00,2.34,50.0%,4.68,16.0,5.84,5.84,15.19,5.84,3.51,4.68,8.18,19.87,23.38,45.58,23.38,85.0%,100.0%,1.17,0.00,0.02,0.00,0.12,1.17,1.17,0.00,0.0%,100.0%,71.4%,100.0%,3.51
392,98ovdy6p6yk0e8b4cyxtffqc4,927600,Alaa Eddin Hasan,Alaa Eddin Hasan,Central Midfielder,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,624080,Alaa Aladdin M. S.,Hassan,Central Midfielder,2,73,24,-,0.00,1.23,0.00,1.23,0.00,0.00,1.23,0.0%,100.0%,1.23,17.26,0.00,100.0%,100.0%,0.0%,0.00,23,right,0.11,1.23,0.00,4.93,Central Midfielder,0.00,0.00,0.00,0.00,2.47,1.23,1.23,0.00,1.23,2.47,0.00,0.00,4.93,4.93,9.86,2.47,6.16,0.00,0.00,8.63,6.16,0.00,1.23,3.70,4.93,1.23,9.86,4.93,2.47,1.23,1.23,0.00,0.00,0.00,0.00,1.23,100.0%,1.23,9.9,6.16,8.63,8.63,6.16,1.23,1.23,1.23,9.86,17.26,29.59,9.86,100.0%,100.0%,2.47,0.00,0.07,0.00,0.11,2.47,2.47,0.00,0.0%,0.0%,37.5%,100.0%,1.23
393,5gr3bcn1k8ouoo73fo6mamnyt,177657,R. Boateng,Richard Boateng,Central Midfielder,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,102929,Richard,Boateng,Central Midfielder,2,66,31,100.0%,1.36,0.00,0.00,0.00,5.45,0.00,0.00,0.0%,-,0.00,10.91,0.00,50.0%,75.0%,0.0%,0.00,8,right,0.82,1.36,0.00,1.36,Central Midfielder,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,1.36,0.00,5.45,2.73,8.18,0.00,4.09,0.00,0.00,13.64,4.09,1.36,0.00,1.36,2.73,1.36,5.45,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0%,1.36,16.3,1.36,2.73,19.09,4.09,2.73,4.09,8.18,20.45,17.73,34.09,25.91,78.9%,33.3%,0.00,0.00,0.01,0.00,0.82,2.73,2.73,1.36,50.0%,-,25.0%,0.0%,5.45
394,8o8wlqqcjhrjb5heru7jg7v9w,976434,O. Gelbard,Ofer Gelbard,,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,658135,Ofer,Gelbard,,1,64,18,0.0%,1.41,1.41,0.00,1.41,0.00,0.00,2.81,-,33.3%,4.22,15.47,0.00,71.4%,75.0%,8.7%,1.41,16,,0.00,0.00,0.00,1.41,Sub - Defender,0.00,0.00,0.00,0.00,0.00,2.81,2.81,0.00,0.00,0.00,0.00,2.81,8.44,7.03,18.28,0.00,1.41,0.00,0.00,9.84,5.63,1.41,0.00,5.63,7.03,1.41,11.25,4.22,0.00,1.41,4.22,0.00,0.00,0.00,1.41,2.81,50.0%,5.63,15.0,2.81,8.44,14.06,5.63,2.81,7.03,12.66,23.91,28.13,59.06,32.34,73.9%,50.0%,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,-,33.3%,50.0%,0.0%,1.41
395,303gm0f9o07xjt5ompfs1grmx,290699,J. Khasa,Jared Khasa,Central Midfielder,2357,Maccabi Petah Tikva,M Petah Tikva,MPT,salasr5qer65t60k1e4c0vxf,Maccabi Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,468525,Jared,Khasa,Central Midfielder,4,61,26,80.0%,7.38,0.00,0.00,1.48,0.00,1.48,2.95,0.0%,100.0%,1.48,23.61,0.00,30.0%,38.5%,6.3%,0.00,45,right,0.11,0.00,0.00,0.00,Central Midfielder,0.00,0.00,0.00,0.00,0.00,1.48,0.00,0.00,0.00,1.48,1.48,1.48,20.66,8.85,30.98,1.48,7.38,0.00,1.48,8.85,5.90,1.48,0.00,5.90,4.43,1.48,11.80,7.38,1.48,1.48,1.48,0.00,0.00,0.00,0.00,1.48,16.7%,8.85,16.6,4.43,11.80,20.66,13.28,1.48,2.95,8.85,10.33,32.46,48.69,23.61,43.8%,33.3%,1.48,0.00,0.01,0.00,0.11,1.48,1.48,0.00,0.0%,33.3%,50.0%,0.0%,4.43
396,707bvzi8pvn5rftvf9aaekmqc,897726,S. Genis,Sagi Genis,,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,549431,Sagi,Genis,,1,60,20,100.0%,1.50,0.00,0.00,0.00,3.00,0.00,1.50,100.0%,25.0%,1.50,27.00,0.00,87.5%,90.0%,12.5%,3.00,45,,0.73,0.00,0.00,1.50,Sub - Attacker,1.50,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,4.50,0.00,10.50,3.00,13.50,0.00,3.00,0.00,0.00,15.00,7.50,3.00,0.00,6.00,9.00,3.00,13.50,4.50,0.00,1.50,6.00,0.00,0.00,0.00,0.00,0.00,-,0.00,16.0,9.00,9.00,16.50,10.50,1.50,7.50,9.00,22.50,31.50,52.50,24.00,93.8%,85.7%,0.00,0.00,0.14,1.50,0.73,1.50,3.00,1.50,50.0%,100.0%,44.4%,0.0%,3.00
397,2embe3d6neh6yguqk6vxg5t04,1019882,I. Tzeiri,Illay Tzeiri,Left Back,2357,Maccabi Petah Tikva,M Petah Tikva,MPT,salasr5qer65t60k1e4c0vxf,Maccabi Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,625402,Illay,Tzeiri,Left Back,2,53,20,100.0%,10.19,0.00,0.00,0.00,3.40,1.70,6.79,-,-,0.00,3.40,1.70,0.0%,50.0%,16.7%,0.00,80,,0.02,0.00,0.00,3.40,Left Back,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,6.79,0.00,8.49,15.28,0.00,0.00,0.00,0.00,3.40,8.49,0.00,3.40,13.58,6.79,3.40,22.08,15.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0%,3.40,18.8,1.70,0.00,8.49,1.70,5.09,1.70,8.49,10.19,18.68,56.04,20.38,50.0%,100.0%,0.00,0.00,0.00,0.00,0.02,0.00,1.70,0.00,0.0%,16.7%,61.5%,100.0%,3.40
398,1uf02qwdkvi31t6qq73171444,969826,Z. Shimol,Ziv Shimol,Central Midfielder,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,592975,Ziv,Shimol,Central Midfielder,3,45,20,-,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.0%,-,0.00,38.00,0.00,92.9%,89.5%,0.0%,0.00,32,,0.19,0.00,0.00,2.00,Central Midfielder,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.00,10.00,22.00,0.00,8.00,0.00,0.00,36.00,10.00,0.00,0.00,4.00,10.00,0.00,14.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,4.00,33.3%,12.00,12.3,20.00,28.00,40.00,22.00,2.00,12.00,12.00,44.00,54.00,76.00,50.00,88.0%,90.9%,0.00,0.00,0.03,0.00,0.19,2.00,2.00,2.00,100.0%,0.0%,28.6%,-,2.00
398,597s4ysj1slhf4ibe5an5tixg,1019756,M. Babko,Maxim Babko,Right Midfielder,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,658220,Maxim,Babko,Right Midfielder,1,45,0,-,0.00,2.00,0.00,0.00,2.00,0.00,2.00,-,-,0.00,14.00,0.00,83.3%,87.5%,10.0%,2.00,70,,0.00,0.00,0.00,2.00,Right Midfielder,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,12.00,14.00,2.00,2.00,0.00,0.00,14.00,4.00,0.00,0.00,2.00,2.00,0.00,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0%,2.00,18.1,8.00,8.00,18.00,8.00,2.00,2.00,4.00,16.00,22.00,36.00,20.00,80.0%,100.0%,2.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,-,100.0%,33.3%,-,4.00
